"test_key","test","q","n","theta","risk_p","risk_p05","risk_ejab","risk_bic","risk_tsbf","delta_p_minus_ejab","delta_p05_minus_ejab","delta_bic_minus_ejab","delta_tsbf_minus_ejab"
"anova","One-way ANOVA",3,688,0.783333333333333,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,0.802777777777778,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,0.822222222222222,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,0.841666666666667,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,0.861111111111111,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,0.880555555555556,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,0.9,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,0.925,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,0.95,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,0.975,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.025,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.05,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.075,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.1,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.125,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.15,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.175,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.2,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.225,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.25,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.275,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.3,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.325,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.35,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.375,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.4,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.425,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.45,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.475,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.5,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.525,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.55,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.575,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.6,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.625,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.65,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.675,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.7,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.725,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.75,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.775,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.8,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.825,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.85,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.875,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.9,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.925,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.95,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,1.975,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,688,2,0.00250000000000006,0.0250000000000004,0.030518228255239,NA,NA,-0.0280182282552389,-0.00551822825523862,NA,NA
"anova","One-way ANOVA",3,828,0.001,0.499995902338195,0.499975944908476,0.499973681730576,NA,NA,2.22206076190834e-05,2.26317789997488e-06,NA,NA
"anova","One-way ANOVA",3,828,0.00125915510457657,0.499993502037402,0.499961858740956,0.499958270589946,NA,NA,3.52314474554305e-05,3.58815100987009e-06,NA,NA
"anova","One-way ANOVA",3,828,0.00158547157738124,0.499989694539761,0.499939521585935,0.499933832809035,NA,NA,5.58617307255815e-05,5.68877690027003e-06,NA,NA
"anova","One-way ANOVA",3,828,0.00199635462982066,0.499983653059738,0.499904096740326,0.499895077687419,NA,NA,8.85753723188221e-05,9.01905290712213e-06,NA,NA
"anova","One-way ANOVA",3,828,0.00251372012268376,0.499974063426727,0.499847907284522,0.499833608656859,NA,NA,0.000140454769867515,1.42986276625567e-05,NA,NA
"anova","One-way ANOVA",3,828,0.0031651635239541,0.499958829373789,0.499758758091731,0.499736090148788,NA,NA,0.000222739225001267,2.26679429433108e-05,NA,NA
"anova","One-way ANOVA",3,828,0.00398543180800638,0.499934602083989,0.499617258544337,0.49958132453592,NA,NA,0.000353277548069186,3.59340084164494e-05,NA,NA
"anova","One-way ANOVA",3,828,0.00501827680499307,0.499896003818705,0.499392523467721,0.499335564738519,NA,NA,0.000560439080186104,5.6958729202472e-05,NA,NA
"anova","One-way ANOVA",3,828,0.00631878885518524,0.499834338314732,0.499035230697529,0.498944958967136,NA,NA,0.000889379347596309,9.02717303932765e-05,NA,NA
"anova","One-way ANOVA",3,828,0.00795633524174805,0.499735386318224,0.498466298066158,0.498323263763132,NA,NA,0.00141212255509215,0.000143034303026479,NA,NA
"anova","One-way ANOVA",3,828,0.0100182601333695,0.499575516493143,0.497558140706733,0.497331594910308,NA,NA,0.0022439215828356,0.000226545796425504,NA,NA
"anova","One-way ANOVA",3,828,0.0126145433859082,0.499314504689466,0.496103048288295,0.495744475580501,NA,NA,0.0035700291089642,0.000358572707793714,NA,NA
"anova","One-way ANOVA",3,828,0.015883666696269,0.498881551314694,0.493758440389287,0.49319157643168,NA,NA,0.00568997488301354,0.000566863957606578,NA,NA
"anova","One-way ANOVA",3,828,0.02,0.49814641639732,0.489949393305612,0.489055206748904,NA,NA,0.00909120964841653,0.000894186556708143,NA,NA
"anova","One-way ANOVA",3,828,0.025,0.49690971346578,0.483941168393021,0.482556363268872,NA,NA,0.0143533501969074,0.00138480512414862,NA,NA
"anova","One-way ANOVA",3,828,0.0444444444444444,0.486379637796415,0.443600761160572,0.439557746467825,NA,NA,0.04682189132859,0.00404301469274704,NA,NA
"anova","One-way ANOVA",3,828,0.0638888888888889,0.459063285210628,0.372408716904119,0.365549774377196,NA,NA,0.0935135108334315,0.00685894252692276,NA,NA
"anova","One-way ANOVA",3,828,0.0833333333333333,0.403503396116717,0.276436375059494,0.268471441343188,NA,NA,0.135031954773529,0.00796493371630602,NA,NA
"anova","One-way ANOVA",3,828,0.102777777777778,0.316212301123018,0.17741580568982,0.171094584822659,NA,NA,0.145117716300359,0.00632122086716064,NA,NA
"anova","One-way ANOVA",3,828,0.122222222222222,0.211637420530524,0.0998542226305964,0.0969708747429493,NA,NA,0.114666545787574,0.0028833478876471,NA,NA
"anova","One-way ANOVA",3,828,0.141666666666667,0.116911264740902,0.0540434829346252,0.0544349503159269,NA,NA,0.062476314424975,-0.000391467381301691,NA,NA
"anova","One-way ANOVA",3,828,0.161111111111111,0.0523947155013374,0.0337409593172845,0.036122591828229,NA,NA,0.0162721236731084,-0.00238163251094448,NA,NA
"anova","One-way ANOVA",3,828,0.180555555555556,0.0194835297818983,0.0270137890452355,0.0302290881925713,NA,NA,-0.0107455584106729,-0.00321529914733576,NA,NA
"anova","One-way ANOVA",3,828,0.2,0.00694485418932983,0.0253517803382972,0.0288150238347446,NA,NA,-0.0218701696454148,-0.00346324349644739,NA,NA
"anova","One-way ANOVA",3,828,0.219444444444444,0.00338488231791401,0.0250462702707836,0.0285626134751232,NA,NA,-0.0251777311572092,-0.00351634320433958,NA,NA
"anova","One-way ANOVA",3,828,0.238888888888889,0.00263296945573732,0.0250045588024417,0.0285291526692469,NA,NA,-0.0258961832135096,-0.0035245938668052,NA,NA
"anova","One-way ANOVA",3,828,0.258333333333333,0.0025149965092563,0.0250003351215682,0.0285258631985617,NA,NA,-0.0260108666893054,-0.00352552807699341,NA,NA
"anova","One-way ANOVA",3,828,0.277777777777778,0.00250126400925021,0.0250000183232589,0.0285256236846694,NA,NA,-0.0260243596754192,-0.0035256053614105,NA,NA
"anova","One-way ANOVA",3,828,0.297222222222222,0.00250007936670171,0.0250000007431873,0.0285256107827824,NA,NA,-0.0260255314160807,-0.00352561003959517,NA,NA
"anova","One-way ANOVA",3,828,0.316666666666667,0.00250000370248937,0.0250000000223037,0.0285256102692241,NA,NA,-0.0260256065667347,-0.00352561024692039,NA,NA
"anova","One-way ANOVA",3,828,0.336111111111111,0.00250000012802976,0.0250000000004946,0.0285256102541393,NA,NA,-0.0260256101261095,-0.00352561025364467,NA,NA
"anova","One-way ANOVA",3,828,0.355555555555556,0.00250000000327333,0.025000000000009,0.028525610253813,NA,NA,-0.0260256102505397,-0.00352561025380405,NA,NA
"anova","One-way ANOVA",3,828,0.375,0.00250000000006162,0.025000000000001,0.0285256102538078,NA,NA,-0.0260256102537462,-0.00352561025380677,NA,NA
"anova","One-way ANOVA",3,828,0.394444444444444,0.00250000000000078,0.0250000000000009,0.0285256102538077,NA,NA,-0.026025610253807,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.413888888888889,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.433333333333333,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.452777777777778,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.472222222222222,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.491666666666667,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.511111111111111,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.530555555555556,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.55,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.569444444444445,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.588888888888889,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.608333333333333,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.627777777777778,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.647222222222222,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.666666666666667,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.686111111111111,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.705555555555556,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.725,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.744444444444444,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.763888888888889,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.783333333333333,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.802777777777778,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.822222222222222,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.841666666666667,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.861111111111111,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.880555555555556,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.9,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.925,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.95,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,0.975,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.025,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.05,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.075,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.1,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.125,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.15,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.175,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.2,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.225,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.25,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.275,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.3,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.325,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.35,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.375,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.4,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.425,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.45,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.475,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.5,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.525,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.55,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.575,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.6,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.625,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.65,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.675,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.7,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.725,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.75,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.775,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.8,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.825,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.85,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.875,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.9,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.925,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.95,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,1.975,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,828,2,0.00249999999999995,0.0250000000000009,0.0285256102538077,NA,NA,-0.0260256102538078,-0.00352561025380682,NA,NA
"anova","One-way ANOVA",3,995,0.001,0.499995069105036,0.499971069482374,0.499969766851422,NA,NA,2.5302253613857e-05,1.30263095243777e-06,NA,NA
"anova","One-way ANOVA",3,995,0.00125915510457657,0.499992180412818,0.499954127731403,0.499952062478211,NA,NA,4.0117934606565e-05,2.06525319140782e-06,NA,NA
"anova","One-way ANOVA",3,995,0.00158547157738124,0.499987597728267,0.499927261367809,0.49992398704653,NA,NA,6.36106817367144e-05,3.27432127850136e-06,NA,NA
"anova","One-way ANOVA",3,995,0.00199635462982066,0.499980325559955,0.499884651142666,0.499879460000329,NA,NA,0.000100865559626795,5.19114233737961e-06,NA,NA
"anova","One-way ANOVA",3,995,0.00251372012268376,0.499968778560236,0.499817058707736,0.499808828776365,NA,NA,0.000159949783870461,8.22993137084005e-06,NA,NA
"anova","One-way ANOVA",3,995,0.0031651635239541,0.49995042844271,0.499709802516179,0.499696755437896,NA,NA,0.000253673004813104,1.30470782823133e-05,NA,NA
"anova","One-way ANOVA",3,995,0.00398543180800638,0.499921227475409,0.499539525320328,0.499518842700839,NA,NA,0.000402384774569997,2.06826194890652e-05,NA,NA
"anova","One-way ANOVA",3,995,0.00501827680499307,0.499874659816803,0.499268989838253,0.499236206158383,NA,NA,0.000638453658420579,3.27836798702519e-05,NA,NA
"anova","One-way ANOVA",3,995,0.00631878885518524,0.49980014870079,0.498838646515691,0.498786689466148,NA,NA,0.00101345923464191,5.19570495425281e-05,NA,NA
"anova","One-way ANOVA",3,995,0.00795633524174805,0.499680298140533,0.498152805500862,0.498070482293402,NA,NA,0.00160981584713099,8.23232074602109e-05,NA,NA
"anova","One-way ANOVA",3,995,0.0100182601333695,0.499485949676014,0.497056592244042,0.496926211050568,NA,NA,0.00255973862544601,0.000130381193474083,NA,NA
"anova","One-way ANOVA",3,995,0.0126145433859082,0.499166860707013,0.495296681000308,0.495090341073101,NA,NA,0.00407651963391142,0.000206339927207033,NA,NA
"anova","One-way ANOVA",3,995,0.015883666696269,0.498633135907036,0.492452560776594,0.492126453123809,NA,NA,0.00650668278322664,0.000326107652785179,NA,NA
"anova","One-way ANOVA",3,995,0.02,0.497715945320545,0.487812808321757,0.487298744776398,NA,NA,0.010417200544147,0.000514063545359322,NA,NA
"anova","One-way ANOVA",3,995,0.025,0.496147999399822,0.480455406112059,0.479660504829687,NA,NA,0.0164874945701352,0.000794901282372029,NA,NA
"anova","One-way ANOVA",3,995,0.0444444444444444,0.482190321356566,0.430576299110128,0.428301207002722,NA,NA,0.0538891143538433,0.00227509210740529,NA,NA
"anova","One-way ANOVA",3,995,0.0638888888888889,0.444883126194903,0.343840287068369,0.340200066472345,NA,NA,0.104683059722558,0.0036402205960237,NA,NA
